S.no,Date,TotalTrades,Profit,Profit%,ProfitCost,ProfitCost%,
2779,30-01-17,1,414.8496,2.1646662,395.47852,2.0635889,
2779,07-02-17,1,582.25,2.953987,562.24805,2.8525088,
2779,15-02-17,1,-91.75,-0.45184582,-112.009766,-0.55162007,
2779,23-02-17,1,-85.05078,-0.40635824,-105.9375,-0.50615144,
2779,27-03-17,2,-208.75,-0.98928666,-250.84766,-1.1887934,
2779,31-03-17,1,-173.35156,-0.8020318,-194.8789,-0.90163064,
2779,28-04-17,1,483.05078,2.2236836,461.08594,2.1225703,
2779,03-05-17,1,-122.84961,-0.5476107,-145.22266,-0.64734006,
2779,11-05-17,1,-126.40039,-0.55196077,-149.23633,-0.6516799,
2779,29-05-17,1,361.5,1.5844318,338.5039,1.4836414,
2779,01-06-17,1,-87.25,-0.37338743,-110.57422,-0.4732037,
2779,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2779,21-06-17,1,76.95117,0.3266879,53.35742,0.22652319,
2779,22-06-17,1,-159.09961,-0.6659813,-182.91016,-0.7656508,
2779,11-07-17,1,-84.35156,-0.35674843,-107.953125,-0.4565666,
2779,18-07-17,2,31.050781,0.13304666,-16.957031,-0.06701669,
2779,21-07-17,1,-50.79883,-0.20967555,-75.0,-0.3095675,
2779,28-07-17,2,269.8496,1.1195552,220.44531,0.91899955,
2779,17-08-17,1,-119.29883,-0.49125302,-143.52344,-0.591006,
2779,04-09-17,2,-225.60156,-0.92350864,-274.3457,-1.1230466,
2779,15-09-17,2,672.74805,2.7488313,623.46484,2.5474615,
2779,11-10-17,1,-84.94922,-0.3489269,-109.25391,-0.44875783,
2779,27-10-17,1,208.35156,0.8448472,183.58594,0.74442476,
2779,13-11-17,1,-90.40039,-0.35485855,-115.83008,-0.45468047,
2779,27-12-17,1,-91.75,-0.3568574,-117.41406,-0.45667657,
2779,09-01-18,1,97.5,0.3815308,71.896484,0.28134075,
2779,30-01-18,1,-313.79883,-1.1352104,-341.2832,-1.2346389,
2779,01-02-18,2,-611.0508,-2.21759,-665.8535,-2.4164758,
2779,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2779,04-06-18,1,-205.84961,-0.76988524,-232.48438,-0.8695003,
2779,08-06-18,1,-337.54883,-1.265012,-364.06445,-1.364383,
2779,26-06-18,1,-176.85156,-0.66126823,-203.50781,-0.760939,
2779,06-07-18,1,67.84961,0.25677365,41.390625,0.15664086,
2779,13-07-18,1,-207.54883,-0.7644186,-234.59766,-0.86404157,
2779,18-07-18,2,-400.9004,-1.479332,-454.85742,-1.678601,
2779,31-07-18,1,418.3496,1.53538,390.89453,1.4346175,
2779,10-08-18,2,237.74805,0.8523629,181.51367,0.6519389,
2779,03-12-18,1,62.34961,0.2331646,35.57617,0.1330418,
2779,02-01-19,1,-166.34961,-0.60830647,-193.61328,-0.7080041,
2779,08-01-19,1,-157.80078,-0.5757545,-185.1289,-0.67546433,
2779,17-01-19,1,-105.64844,-0.38351443,-133.14258,-0.4833209,
2779,22-01-19,1,-98.5,-0.35730028,-126.01758,-0.4571179,
2779,01-02-19,1,-4.298828,-0.0158963,-31.339844,-0.11588915,
2779,19-02-19,2,-419.44922,-1.5569375,-473.11914,-1.7561555,
2779,26-02-19,1,-372.1504,-1.3688996,-399.1504,-1.468215,
2779,22-03-19,2,5121.5,18.859264,5064.625,18.64983,
2779,01-04-19,2,682.5488,2.277596,622.2324,2.0764592,
2779,18-04-19,1,107.09961,0.35546544,76.916016,0.25528556,
2779,25-04-19,1,-474.3496,-1.579428,-504.14453,-1.6786351,
2779,12-07-19,1,-146.35156,-0.475858,-177.0332,-0.5756185,
2779,18-07-19,2,-264.54883,-0.86022866,-325.91797,-1.059797,
2779,29-07-19,1,-159.40039,-0.5438866,-188.6289,-0.6436166,
2779,30-07-19,1,-202.0,-0.68544984,-231.36914,-0.78510857,
2779,29-11-19,1,-212.90039,-0.6628818,-244.91211,-0.76255274,
2779,23-12-19,1,19.550781,0.06051852,-12.763672,-0.039509345,
2779,03-01-20,1,-185.70117,-0.5735403,-217.98633,-0.6732534,
2779,13-01-20,1,321.75,1.0115826,289.7832,0.9110789,
2779,27-01-20,1,-65.70117,-0.21108878,-96.79297,-0.3109824,
2779,16-07-21,2,-94.30469,-0.2600507,-165.86719,-0.45992082,
2779,16-08-21,1,-175.30078,-0.48399222,-211.4336,-0.5837522,
2779,26-08-21,1,-129.90234,-0.36340335,-165.58203,-0.46321768,
2779,03-09-21,1,-300.44922,-0.81125313,-337.33594,-0.9108522,
2779,20-09-21,1,649.4492,1.7611299,612.25,1.6602556,
2779,28-09-21,1,321.15234,0.8529796,283.34375,0.7525601,
2779,06-10-21,2,-499.0039,-1.3157327,-574.60156,-1.5150784,
2779,19-10-21,1,1474.3008,3.8775961,1435.543,3.7756581,
2779,19-08-22,2,-554.0,-1.400698,-632.7617,-1.6000102,
2779,25-08-22,1,-139.0,-0.35577035,-178.0,-0.4555908,
2779,16-09-22,1,63.30078,0.15441738,22.277344,0.054343864,
2779,15-11-22,1,53.597656,0.127454,11.515625,0.027383894,
2779,17-11-22,1,-97.89844,-0.2302144,-140.375,-0.33010072,
2779,28-11-22,1,269.94922,0.63297117,227.16797,0.5326586,
2779,29-11-22,1,-193.19922,-0.44671577,-236.35156,-0.54649276,
2779,15-12-22,1,20.648438,0.046968453,-23.324219,-0.053054985,
2779,02-01-23,1,-189.59766,-0.43809548,-232.78125,-0.53787804,
2779,24-01-23,1,105.75,0.24790134,63.039062,0.14777747,
2779,08-03-23,1,309.64844,0.75730234,268.60547,0.6569242,
2779,19-04-23,2,1231.8477,2.9743152,1148.0469,2.7728224,
2779,03-05-23,1,75.25,0.1747314,32.148438,0.07464906,
2779,16-05-23,2,41.101562,0.09432472,-46.64453,-0.10572073,
2779,31-05-23,2,164.84766,0.3746506,76.74219,0.17445737,
2779,08-06-23,1,-171.40234,-0.38622528,-215.69531,-0.48603177,
2779,05-07-23,2,806.89844,1.8749951,716.91016,1.6740639,
2779,27-07-23,1,-327.85156,-0.70907825,-373.92188,-0.8087193,
2779,25-08-23,1,0.34765625,7.850907E-4,-43.933594,-0.099212535,
2779,30-08-23,1,-213.05078,-0.4762662,-257.6797,-0.5760323,
2779,18-09-23,1,171.95312,0.37451622,125.953125,0.2743276,
2779,31-10-23,1,-342.0,-0.7919306,-385.01562,-0.891537,
2779,13-11-23,1,-144.5,-0.32939428,-188.29688,-0.42923126,
2779,07-12-23,2,5205.5547,11.836206,5114.9844,11.630284,
2779,29-12-23,1,49.453125,0.10267196,1.2617188,0.0026195135,
2780,16-02-15,2,-49.75,-0.2584928,-88.12695,-0.45835614,
2780,13-03-15,1,-195.25,-1.0127338,-214.4336,-1.1122363,
2780,19-03-15,1,-90.70117,-0.47416645,-109.78516,-0.5739335,
2780,31-03-15,1,-176.95117,-0.96331936,-195.23047,-1.0628315,
2780,30-04-15,1,40.09961,0.22068948,21.908203,0.12057249,
2780,21-05-15,2,12.251953,0.066529706,-24.63086,-0.13351353,
2780,22-05-15,2,-318.4004,-1.702917,-355.63672,-1.9020722,
2780,28-05-15,1,-184.15039,-0.99076694,-202.64453,-1.0902692,
2780,01-06-15,1,-38.5,-0.20643266,-57.13086,-0.30632922,
2780,11-06-15,2,-270.10156,-1.5265003,-305.35352,-1.7257371,
2780,24-06-15,2,950.6504,5.380837,914.4453,5.1781335,
2780,20-07-15,1,-3.8984375,-0.020496303,-22.916016,-0.12048253,
2780,04-08-15,1,266.39844,1.4403185,247.76953,1.3395989,
2780,18-08-15,1,-62.04883,-0.33145124,-80.73828,-0.43128616,
2780,28-08-15,1,-206.65039,-1.1863505,-223.96484,-1.2857503,
2780,10-09-15,1,-376.7002,-2.262545,-393.16113,-2.361413,
2780,15-09-15,1,-190.80078,-1.1284478,-207.61523,-1.2278931,
2780,22-09-15,1,484.0,2.8520415,466.78906,2.7506235,
2780,07-10-15,1,38.15039,0.2174933,20.591797,0.11739272,
2780,16-10-15,1,-122.60156,-0.6918902,-140.25977,-0.7915426,
2780,03-11-15,1,-119.54883,-0.68623996,-136.91016,-0.7858982,
2780,18-11-15,1,-66.0,-0.38505182,-83.10742,-0.48485854,
2780,01-12-15,1,120.95117,0.70061994,103.62891,0.6002793,
2780,18-12-15,1,41.09961,0.24781045,24.49414,0.14768763,
2780,30-12-15,1,22.34961,0.13197017,5.404297,0.03191134,
2780,09-06-16,1,-72.60156,-0.4036997,-90.54883,-0.5034952,
2780,18-07-16,1,93.05078,0.49367216,74.15625,0.39342904,
2780,26-07-16,2,-276.55078,-1.4569613,-314.3672,-1.6562403,
2780,22-08-16,2,335.14844,1.7714137,296.76172,1.570526,
2780,25-08-16,1,-83.59961,-0.43034685,-102.984375,-0.5301341,
2780,08-09-16,1,199.0,0.9864034,178.72461,0.88590235,
2780,16-09-16,1,-288.05078,-1.427538,-308.08594,-1.5268294,
2780,23-09-16,1,-185.20117,-0.91804636,-205.28125,-1.0175838,
2780,26-10-16,2,-386.29883,-1.9500048,-425.7246,-2.1490288,
2780,19-01-17,2,499.3496,2.685533,461.4121,2.4841955,
2780,30-01-17,1,414.8496,2.1646662,395.47852,2.0635889,
2780,07-02-17,1,582.25,2.953987,562.24805,2.8525088,
2780,15-02-17,1,-91.75,-0.45184582,-112.009766,-0.55162007,
2780,23-02-17,1,-85.05078,-0.40635824,-105.9375,-0.50615144,
2780,27-03-17,1,-108.80078,-0.515514,-129.85156,-0.61525565,
2780,28-04-17,1,483.05078,2.2236836,461.08594,2.1225703,
2780,03-05-17,1,-122.84961,-0.5476107,-145.22266,-0.64734006,
2780,11-05-17,1,-126.40039,-0.55196077,-149.23633,-0.6516799,
2780,29-05-17,1,361.5,1.5844318,338.5039,1.4836414,
2780,01-06-17,1,-87.25,-0.37338743,-110.57422,-0.4732037,
2780,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2780,21-06-17,1,76.95117,0.3266879,53.35742,0.22652319,
2780,22-06-17,1,-159.09961,-0.6659813,-182.91016,-0.7656508,
2780,11-07-17,1,-84.35156,-0.35674843,-107.953125,-0.4565666,
2780,18-07-17,2,31.050781,0.13304666,-16.957031,-0.06701669,
2780,21-07-17,1,-50.79883,-0.20967555,-75.0,-0.3095675,
2780,28-07-17,2,269.8496,1.1195552,220.44531,0.91899955,
2780,17-08-17,1,-119.29883,-0.49125302,-143.52344,-0.591006,
2780,04-09-17,2,-225.60156,-0.92350864,-274.3457,-1.1230466,
2780,15-09-17,1,334.69922,1.3674784,310.05664,1.2667964,
2780,27-10-17,1,208.35156,0.8448472,183.58594,0.74442476,
2780,13-11-17,1,-90.40039,-0.35485855,-115.83008,-0.45468047,
2780,27-12-17,1,-91.75,-0.3568574,-117.41406,-0.45667657,
2780,09-01-18,1,97.5,0.3815308,71.896484,0.28134075,
2780,30-01-18,1,-313.79883,-1.1352104,-341.2832,-1.2346389,
2780,01-02-18,2,-611.0508,-2.21759,-665.8535,-2.4164758,
2780,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2780,08-06-18,1,-337.54883,-1.265012,-364.06445,-1.364383,
2780,26-06-18,1,-176.85156,-0.66126823,-203.50781,-0.760939,
2780,06-07-18,1,67.84961,0.25677365,41.390625,0.15664086,
2780,13-07-18,1,-207.54883,-0.7644186,-234.59766,-0.86404157,
2780,18-07-18,1,-133.0,-0.4924084,-159.94531,-0.59216857,
2780,31-07-18,1,418.3496,1.53538,390.89453,1.4346175,
2780,10-08-18,1,-21.40039,-0.07589235,-49.58789,-0.17585388,
2780,03-12-18,1,62.34961,0.2331646,35.57617,0.1330418,
2780,02-01-19,1,-166.34961,-0.60830647,-193.61328,-0.7080041,
2780,08-01-19,1,-157.80078,-0.5757545,-185.1289,-0.67546433,
2780,17-01-19,1,-105.64844,-0.38351443,-133.14258,-0.4833209,
2780,22-01-19,1,-98.5,-0.35730028,-126.01758,-0.4571179,
2780,01-02-19,1,-4.298828,-0.0158963,-31.339844,-0.11588915,
2780,19-02-19,1,-200.69922,-0.74522805,-227.5293,-0.8448523,
2780,22-03-19,2,5121.5,18.859264,5064.625,18.64983,
2780,01-04-19,1,423.19922,1.4151027,393.08203,1.3143963,
2780,18-04-19,1,107.09961,0.35546544,76.916016,0.25528556,
2780,25-04-19,1,-474.3496,-1.579428,-504.14453,-1.6786351,
2780,12-07-19,1,-146.35156,-0.475858,-177.0332,-0.5756185,
2780,18-07-19,2,-264.54883,-0.86022866,-325.91797,-1.059797,
2780,29-07-19,1,-159.40039,-0.5438866,-188.6289,-0.6436166,
2780,29-11-19,1,-212.90039,-0.6628818,-244.91211,-0.76255274,
2780,23-12-19,1,19.550781,0.06051852,-12.763672,-0.039509345,
2780,03-01-20,1,-185.70117,-0.5735403,-217.98633,-0.6732534,
2780,13-01-20,1,321.75,1.0115826,289.7832,0.9110789,
2780,27-01-20,1,-65.70117,-0.21108878,-96.79297,-0.3109824,
2780,16-07-21,2,-94.30469,-0.2600507,-165.86719,-0.45992082,
2780,16-08-21,1,-175.30078,-0.48399222,-211.4336,-0.5837522,
2780,26-08-21,1,-129.90234,-0.36340335,-165.58203,-0.46321768,
2780,03-09-21,1,-300.44922,-0.81125313,-337.33594,-0.9108522,
2780,20-09-21,1,649.4492,1.7611299,612.25,1.6602556,
2780,28-09-21,1,321.15234,0.8529796,283.34375,0.7525601,
2780,06-10-21,2,-499.0039,-1.3157327,-574.60156,-1.5150784,
2780,19-10-21,1,1474.3008,3.8775961,1435.543,3.7756581,
2780,19-08-22,2,-506.40234,-1.2803495,-585.1367,-1.479713,
2780,25-08-22,1,-139.0,-0.35577035,-178.0,-0.4555908,
2780,16-09-22,1,63.30078,0.15441738,22.277344,0.054343864,
2780,15-11-22,1,53.597656,0.127454,11.515625,0.027383894,
2780,17-11-22,1,-97.89844,-0.2302144,-140.375,-0.33010072,
2780,29-11-22,1,-193.19922,-0.44671577,-236.35156,-0.54649276,
2780,15-12-22,1,20.648438,0.046968453,-23.324219,-0.053054985,
2780,02-01-23,1,-189.59766,-0.43809548,-232.78125,-0.53787804,
2780,24-01-23,1,105.75,0.24790134,63.039062,0.14777747,
2780,08-03-23,1,309.64844,0.75730234,268.60547,0.6569242,
2780,19-04-23,1,289.25,0.69003856,247.1875,0.58969367,
2780,16-05-23,1,-56.69922,-0.12903665,-100.609375,-0.22896782,
2780,31-05-23,2,164.84766,0.3746506,76.74219,0.17445737,
2780,08-06-23,1,-171.40234,-0.38622528,-215.69531,-0.48603177,
2780,05-07-23,1,1258.9492,2.8652627,1214.3828,2.7638333,
2780,27-07-23,1,-327.85156,-0.70907825,-373.92188,-0.8087193,
2780,25-08-23,1,0.34765625,7.850907E-4,-43.933594,-0.099212535,
2780,18-09-23,1,171.95312,0.37451622,125.953125,0.2743276,
2780,13-11-23,1,-144.5,-0.32939428,-188.29688,-0.42923126,
2780,07-12-23,2,4395.953,9.929057,4304.9805,9.724094,
2780,29-12-23,1,49.453125,0.10267196,1.2617188,0.0026195135,
2784,20-07-15,1,5.0,0.026300147,-14.013672,-0.07371233,
2784,28-08-15,1,-206.65039,-1.1863505,-223.96484,-1.2857503,
2784,18-12-15,1,26.84961,0.16175097,10.238281,0.061678812,
2784,09-06-16,1,-18.25,-0.10178642,-36.16992,-0.20173189,
2784,16-06-16,1,-153.25,-0.86001045,-170.99414,-0.9595873,
2784,22-08-16,2,381.64844,2.0095878,343.28516,1.808582,
2784,08-09-16,1,224.80078,1.1157197,204.53906,1.0151578,
2784,07-02-17,1,425.30078,2.1406753,405.2207,2.0396059,
2784,15-02-17,1,-128.95117,-0.6338909,-149.23047,-0.73357874,
2784,23-02-17,1,-10.201172,-0.0489144,-31.050781,-0.14888783,
2784,27-03-17,1,-95.40039,-0.45230818,-116.44531,-0.55208546,
2784,28-07-17,1,71.5,0.2894901,46.765625,0.18934526,
2784,15-09-17,1,334.69922,1.3674784,310.05664,1.2667964,
2784,25-01-18,1,1028.6504,3.914418,1001.8574,3.8124607,
2784,30-01-18,1,-227.19922,-0.82450753,-254.64062,-0.92409253,
2784,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2784,08-06-18,1,-235.15039,-0.88465416,-261.61523,-0.98421705,
2784,26-06-18,1,-204.25,-0.76293254,-230.91992,-0.86255234,
2784,06-07-18,1,93.34961,0.35361844,66.9043,0.2534407,
2784,13-07-18,1,-119.44922,-0.441373,-146.45312,-0.54115427,
2784,24-07-18,1,-99.5,-0.36826006,-126.46875,-0.46807426,
2784,31-07-18,1,443.8496,1.6304933,416.40625,1.5296793,
2784,02-01-19,1,-114.15039,-0.41822293,-141.38672,-0.5180111,
2784,08-01-19,1,-157.80078,-0.5757545,-185.1289,-0.67546433,
2784,18-04-19,1,129.34961,0.42963085,99.177734,0.32941586,
2784,20-09-21,1,606.15234,1.6417928,568.9297,1.5409734,
2784,16-09-22,1,-140.09766,-0.3400701,-181.22266,-0.43989605,
2784,08-03-23,1,132.80078,0.32339007,91.671875,0.22323495,
2784,03-05-23,1,-96.69922,-0.2236438,-139.88672,-0.3235269,
2784,25-08-23,1,0.34765625,7.850907E-4,-43.933594,-0.099212535,
2785,20-07-15,1,5.0,0.026300147,-14.013672,-0.07371233,
2785,28-08-15,1,-206.65039,-1.1863505,-223.96484,-1.2857503,
2785,18-12-15,1,26.84961,0.16175097,10.238281,0.061678812,
2785,09-06-16,1,-18.25,-0.10178642,-36.16992,-0.20173189,
2785,16-06-16,1,-153.25,-0.86001045,-170.99414,-0.9595873,
2785,22-08-16,2,381.64844,2.0095878,343.28516,1.808582,
2785,08-09-16,1,224.80078,1.1157197,204.53906,1.0151578,
2785,07-02-17,1,425.30078,2.1406753,405.2207,2.0396059,
2785,15-02-17,1,-128.95117,-0.6338909,-149.23047,-0.73357874,
2785,23-02-17,1,-10.201172,-0.0489144,-31.050781,-0.14888783,
2785,27-03-17,1,-95.40039,-0.45230818,-116.44531,-0.55208546,
2785,28-07-17,1,71.5,0.2894901,46.765625,0.18934526,
2785,15-09-17,1,334.69922,1.3674784,310.05664,1.2667964,
2785,25-01-18,1,1028.6504,3.914418,1001.8574,3.8124607,
2785,30-01-18,1,-227.19922,-0.82450753,-254.64062,-0.92409253,
2785,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2785,08-06-18,1,-235.15039,-0.88465416,-261.61523,-0.98421705,
2785,26-06-18,1,-204.25,-0.76293254,-230.91992,-0.86255234,
2785,13-07-18,1,-119.44922,-0.441373,-146.45312,-0.54115427,
2785,24-07-18,1,-99.5,-0.36826006,-126.46875,-0.46807426,
2785,31-07-18,1,443.8496,1.6304933,416.40625,1.5296793,
2785,02-01-19,1,-114.15039,-0.41822293,-141.38672,-0.5180111,
2785,08-01-19,1,-157.80078,-0.5757545,-185.1289,-0.67546433,
2785,18-04-19,1,129.34961,0.42963085,99.177734,0.32941586,
2785,20-09-21,1,606.15234,1.6417928,568.9297,1.5409734,
2785,08-03-23,1,132.80078,0.32339007,91.671875,0.22323495,
2785,03-05-23,1,-96.69922,-0.2236438,-139.88672,-0.3235269,
2785,25-08-23,1,0.34765625,7.850907E-4,-43.933594,-0.099212535,
2781,16-02-15,2,-49.75,-0.2584928,-88.12695,-0.45835614,
2781,13-03-15,1,-195.25,-1.0127338,-214.4336,-1.1122363,
2781,19-03-15,1,-90.70117,-0.47416645,-109.78516,-0.5739335,
2781,31-03-15,1,-176.95117,-0.96331936,-195.23047,-1.0628315,
2781,30-04-15,1,40.09961,0.22068948,21.908203,0.12057249,
2781,21-05-15,2,12.251953,0.066529706,-24.63086,-0.13351353,
2781,22-05-15,1,-153.5,-0.8212311,-172.11523,-0.9208234,
2781,01-06-15,1,-34.69922,-0.18609121,-53.328125,-0.28599766,
2781,11-06-15,2,-270.10156,-1.5265003,-305.35352,-1.7257371,
2781,24-06-15,1,172.15039,0.9476046,153.89648,0.8471257,
2781,20-07-15,1,-3.8984375,-0.020496303,-22.916016,-0.12048253,
2781,04-08-15,1,266.39844,1.4403185,247.76953,1.3395989,
2781,15-09-15,1,-190.80078,-1.1284478,-207.61523,-1.2278931,
2781,22-09-15,1,484.0,2.8520415,466.78906,2.7506235,
2781,07-10-15,1,38.15039,0.2174933,20.591797,0.11739272,
2781,16-10-15,1,-122.60156,-0.6918902,-140.25977,-0.7915426,
2781,03-11-15,1,-119.54883,-0.68623996,-136.91016,-0.7858982,
2781,18-11-15,1,-66.0,-0.38505182,-83.10742,-0.48485854,
2781,01-12-15,1,120.95117,0.70061994,103.62891,0.6002793,
2781,18-12-15,1,41.09961,0.24781045,24.49414,0.14768763,
2781,09-06-16,1,-72.60156,-0.4036997,-90.54883,-0.5034952,
2781,18-07-16,1,93.05078,0.49367216,74.15625,0.39342904,
2781,26-07-16,1,-112.65039,-0.5944298,-131.54492,-0.6941318,
2781,22-08-16,2,335.14844,1.7714137,296.76172,1.570526,
2781,25-08-16,1,-83.59961,-0.43034685,-102.984375,-0.5301341,
2781,08-09-16,1,199.0,0.9864034,178.72461,0.88590235,
2781,16-09-16,1,-288.05078,-1.427538,-308.08594,-1.5268294,
2781,26-10-16,2,-386.29883,-1.9500048,-425.7246,-2.1490288,
2781,19-01-17,1,-0.34960938,-0.0018309476,-19.44336,-0.101827286,
2781,30-01-17,1,414.8496,2.1646662,395.47852,2.0635889,
2781,15-02-17,1,-91.75,-0.45184582,-112.009766,-0.55162007,
2781,23-02-17,1,-85.05078,-0.40635824,-105.9375,-0.50615144,
2781,27-03-17,1,-108.80078,-0.515514,-129.85156,-0.61525565,
2781,28-04-17,1,483.05078,2.2236836,461.08594,2.1225703,
2781,03-05-17,1,-122.84961,-0.5476107,-145.22266,-0.64734006,
2781,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2781,21-06-17,1,76.95117,0.3266879,53.35742,0.22652319,
2781,22-06-17,1,-159.09961,-0.6659813,-182.91016,-0.7656508,
2781,11-07-17,1,-84.35156,-0.35674843,-107.953125,-0.4565666,
2781,18-07-17,2,31.050781,0.13304666,-16.957031,-0.06701669,
2781,28-07-17,2,269.8496,1.1195552,220.44531,0.91899955,
2781,17-08-17,1,-119.29883,-0.49125302,-143.52344,-0.591006,
2781,04-09-17,2,-225.60156,-0.92350864,-274.3457,-1.1230466,
2781,15-09-17,1,334.69922,1.3674784,310.05664,1.2667964,
2781,27-10-17,1,208.35156,0.8448472,183.58594,0.74442476,
2781,13-11-17,1,-90.40039,-0.35485855,-115.83008,-0.45468047,
2781,27-12-17,1,-91.75,-0.3568574,-117.41406,-0.45667657,
2781,09-01-18,1,97.5,0.3815308,71.896484,0.28134075,
2781,30-01-18,1,-313.79883,-1.1352104,-341.2832,-1.2346389,
2781,01-02-18,2,-611.0508,-2.21759,-665.8535,-2.4164758,
2781,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2781,08-06-18,1,-337.54883,-1.265012,-364.06445,-1.364383,
2781,26-06-18,1,-176.85156,-0.66126823,-203.50781,-0.760939,
2781,06-07-18,1,67.84961,0.25677365,41.390625,0.15664086,
2781,13-07-18,1,-207.54883,-0.7644186,-234.59766,-0.86404157,
2781,18-07-18,1,-133.0,-0.4924084,-159.94531,-0.59216857,
2781,31-07-18,1,418.3496,1.53538,390.89453,1.4346175,
2781,10-08-18,1,-21.40039,-0.07589235,-49.58789,-0.17585388,
2781,03-12-18,1,62.34961,0.2331646,35.57617,0.1330418,
2781,02-01-19,1,-166.34961,-0.60830647,-193.61328,-0.7080041,
2781,08-01-19,1,-157.80078,-0.5757545,-185.1289,-0.67546433,
2781,17-01-19,1,-105.64844,-0.38351443,-133.14258,-0.4833209,
2781,22-01-19,1,-98.5,-0.35730028,-126.01758,-0.4571179,
2781,01-02-19,1,-4.298828,-0.0158963,-31.339844,-0.11588915,
2781,19-02-19,1,-200.69922,-0.74522805,-227.5293,-0.8448523,
2781,22-03-19,2,4331.5996,15.771508,4274.33,15.56362,
2781,01-04-19,1,423.19922,1.4151027,393.08203,1.3143963,
2781,18-04-19,1,107.09961,0.35546544,76.916016,0.25528556,
2781,25-04-19,1,-474.3496,-1.579428,-504.14453,-1.6786351,
2781,12-07-19,1,-146.35156,-0.475858,-177.0332,-0.5756185,
2781,18-07-19,1,-114.44922,-0.37239724,-145.125,-0.47221076,
2781,29-07-19,1,-159.40039,-0.5438866,-188.6289,-0.6436166,
2781,29-11-19,1,-212.90039,-0.6628818,-244.91211,-0.76255274,
2781,23-12-19,1,19.550781,0.06051852,-12.763672,-0.039509345,
2781,03-01-20,1,-185.70117,-0.5735403,-217.98633,-0.6732534,
2781,13-01-20,1,321.75,1.0115826,289.7832,0.9110789,
2781,27-01-20,1,-65.70117,-0.21108878,-96.79297,-0.3109824,
2781,16-07-21,2,-94.30469,-0.2600507,-165.86719,-0.45992082,
2781,16-08-21,1,-175.30078,-0.48399222,-211.4336,-0.5837522,
2781,26-08-21,1,-129.90234,-0.36340335,-165.58203,-0.46321768,
2781,03-09-21,1,-300.44922,-0.81125313,-337.33594,-0.9108522,
2781,28-09-21,1,321.15234,0.8529796,283.34375,0.7525601,
2781,19-10-21,1,1474.3008,3.8775961,1435.543,3.7756581,
2781,25-08-22,1,-139.0,-0.35577035,-178.0,-0.4555908,
2781,17-11-22,1,-97.89844,-0.2302144,-140.375,-0.33010072,
2781,29-11-22,1,-193.19922,-0.44671577,-236.35156,-0.54649276,
2781,15-12-22,1,20.648438,0.046968453,-23.324219,-0.053054985,
2781,02-01-23,1,-189.59766,-0.43809548,-232.78125,-0.53787804,
2781,24-01-23,1,105.75,0.24790134,63.039062,0.14777747,
2781,19-04-23,1,289.25,0.69003856,247.1875,0.58969367,
2781,31-05-23,2,164.84766,0.3746506,76.74219,0.17445737,
2781,05-07-23,1,1258.9492,2.8652627,1214.3828,2.7638333,
2781,25-08-23,1,0.34765625,7.850907E-4,-43.933594,-0.099212535,
2781,18-09-23,1,171.95312,0.37451622,125.953125,0.2743276,
2781,13-11-23,1,-144.5,-0.32939428,-188.29688,-0.42923126,
2781,29-12-23,1,49.453125,0.10267196,1.2617188,0.0026195135,
2782,20-07-15,1,5.0,0.026300147,-14.013672,-0.07371233,
2782,04-08-15,1,303.5996,1.6447597,284.99023,1.5439428,
2782,28-08-15,1,-206.65039,-1.1863505,-223.96484,-1.2857503,
2782,18-12-15,1,26.84961,0.16175097,10.238281,0.061678812,
2782,09-06-16,1,-18.25,-0.10178642,-36.16992,-0.20173189,
2782,16-06-16,1,-153.25,-0.86001045,-170.99414,-0.9595873,
2782,22-08-16,2,381.64844,2.0095878,343.28516,1.808582,
2782,08-09-16,1,224.80078,1.1157197,204.53906,1.0151578,
2782,07-02-17,1,425.30078,2.1406753,405.2207,2.0396059,
2782,15-02-17,1,-128.95117,-0.6338909,-149.23047,-0.73357874,
2782,23-02-17,1,-10.201172,-0.0489144,-31.050781,-0.14888783,
2782,27-03-17,1,-95.40039,-0.45230818,-116.44531,-0.55208546,
2782,05-05-17,1,-6.5996094,-0.029218813,-29.183594,-0.12920614,
2782,18-07-17,1,156.40039,0.6556115,132.4668,0.5552848,
2782,28-07-17,1,71.5,0.2894901,46.765625,0.18934526,
2782,15-09-17,1,334.69922,1.3674784,310.05664,1.2667964,
2782,25-01-18,1,1028.6504,3.914418,1001.8574,3.8124607,
2782,30-01-18,1,-227.19922,-0.82450753,-254.64062,-0.92409253,
2782,15-05-18,1,73.0,0.27687067,46.597656,0.17673323,
2782,08-06-18,1,-235.15039,-0.88465416,-261.61523,-0.98421705,
2782,26-06-18,1,-204.25,-0.76293254,-230.91992,-0.86255234,
2782,06-07-18,1,93.34961,0.35361844,66.9043,0.2534407,
2782,13-07-18,1,-119.44922,-0.441373,-146.45312,-0.54115427,
2782,24-07-18,1,-99.5,-0.36826006,-126.46875,-0.46807426,
