sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeWinPercent(Cost),TradeExpectancy,TradeExpectancy(Cost),Profit,Profit %,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,ProfitCost,ProfitCost %,DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),HoldingPeriodAvg,Calmar
358,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,37,1089.75,-227.19922,1089.75,-227.19922,203.66406,-124.40637,56.75676,51.35135,2.148677,1.5635581,2286.4434,9.448407,205.88477,-130.80371,58.823532,2.2485685,1370.0488,5.743703,52.941177,200.19911,-139.59595,1.6133993,52.324326,1.6725785
359,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,37,1089.75,-227.19922,1089.75,-227.19922,203.66406,-124.40637,56.75676,51.35135,2.148677,1.5635581,2286.4434,9.448407,205.88477,-130.80371,58.823532,2.2485685,1370.0488,5.743703,52.941177,200.19911,-139.59595,1.6133993,52.324326,1.6725785
360,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,37,1089.75,-227.19922,1089.75,-227.19922,203.66406,-124.40637,56.75676,51.35135,2.148677,1.5635581,2286.4434,9.448407,205.88477,-130.80371,58.823532,2.2485685,1370.0488,5.743703,52.941177,200.19911,-139.59595,1.6133993,52.324326,1.6725785
361,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,33,36,1089.75,-227.19922,1089.75,-227.19922,203.66406,-126.066795,58.333332,52.77778,2.261735,1.6493613,2385.9434,9.816667,205.88477,-133.21169,60.606064,2.3777633,1496.5176,6.211777,54.545456,200.19911,-140.4711,1.7102375,53.194443,1.8088826
362,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,34,1089.75,-227.19922,1089.75,-227.19922,195.72862,-126.066795,55.88235,50.0,1.9665995,1.4337521,1827.8418,7.352601,205.95518,-134.2394,56.25,1.9725916,999.625,3.9489365,50.0,204.66614,-142.18958,1.4393892,51.764706,1.1499386
363,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,28,30,1089.75,-227.19922,1089.75,-227.19922,209.34644,-120.31083,53.333336,46.666668,1.9886248,1.4449065,1665.1914,6.856871,222.52617,-128.66933,53.571426,1.9955101,925.6875,3.8534508,46.42857,228.98122,-136.73788,1.4513196,53.1,1.7937284
364,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,26,28,1089.75,-227.19922,1089.75,-227.19922,229.65666,-120.31083,50.0,46.42857,1.9088612,1.4067138,1530.8418,6.4009404,246.42638,-128.66933,50.0,1.9151913,840.52344,3.5977468,46.153847,239.79817,-145.5039,1.412617,52.714287,1.734206
365,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,47,52,1089.75,-383.75,1089.75,-383.75,226.0284,-142.83333,53.846157,50.0,1.8462067,1.3825499,2900.795,11.963593,246.7818,-148.57954,53.19149,1.8874326,1564.3633,6.7576227,48.93617,237.22325,-162.15715,1.4019668,52.615383,2.1842268
368,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,46,51,1089.75,-250.84961,1089.75,-250.84961,226.0284,-132.35869,54.901962,50.980396,2.0789344,1.543863,3284.545,12.841341,246.7818,-137.38095,54.347824,2.1384902,1991.6406,7.734931,50.0,237.22325,-150.63017,1.574872,53.47059,2.5001163
369,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,44,49,1089.75,-250.84961,1089.75,-250.84961,211.94972,-138.07501,55.10204,51.02041,1.8839041,1.3996578,2684.9922,11.228766,231.80803,-143.92001,54.545456,1.9328072,1451.8945,6.3231645,50.0,222.14569,-156.15048,1.4226385,53.32653,2.0437994
370,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,43,48,1089.75,-250.84961,1089.75,-250.84961,211.94972,-141.01665,56.25,52.083332,1.9324441,1.4369057,2761.293,11.654798,231.80803,-147.47893,55.813957,1.9854374,1546.0664,6.8489814,51.162792,222.14569,-159.10184,1.4627366,53.458332,2.2828476
366,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,47,52,1089.75,-383.75,1089.75,-383.75,226.0284,-142.83333,53.846157,50.0,1.8462067,1.3825499,2900.795,11.963593,246.7818,-148.57954,53.19149,1.8874326,1564.3633,6.7576227,48.93617,237.22325,-162.15715,1.4019668,52.615383,2.1842268
367,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,47,52,1089.75,-383.75,1089.75,-383.75,226.0284,-142.83333,53.846157,50.0,1.8462067,1.3825499,2900.795,11.963593,246.7818,-148.57954,53.19149,1.8874326,1564.3633,6.7576227,48.93617,237.22325,-162.15715,1.4019668,52.615383,2.1842268
371,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,43,48,1089.75,-250.84961,1089.75,-250.84961,211.94972,-141.01665,56.25,52.083332,1.9324441,1.4369057,2761.293,11.654798,231.80803,-147.47893,55.813957,1.9854374,1546.0664,6.8489814,51.162792,222.14569,-159.10184,1.4627366,53.458332,2.2828476
372,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,43,48,1089.75,-250.84961,1089.75,-250.84961,211.94972,-141.01665,56.25,52.083332,1.9324441,1.4369057,2761.293,11.654798,231.80803,-147.47893,55.813957,1.9854374,1546.0664,6.8489814,51.162792,222.14569,-159.10184,1.4627366,53.458332,2.2828476
373,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,43,48,1089.75,-250.84961,1089.75,-250.84961,211.94972,-141.01665,56.25,52.083332,1.9324441,1.4369057,2761.293,11.654798,231.80803,-147.47893,55.813957,1.9854374,1546.0664,6.8489814,51.162792,222.14569,-159.10184,1.4627366,53.458332,2.2828476
374,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,42,46,1089.75,-250.84961,1089.75,-250.84961,210.13438,-140.93253,56.521736,52.173912,1.9383366,1.4393214,2644.8438,11.324283,221.01018,-147.74446,57.14286,1.9945266,1481.4668,6.718633,52.380955,211.64107,-158.73184,1.4666572,52.913044,2.2394009
375,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,42,46,1089.75,-250.84961,1089.75,-250.84961,210.13438,-140.93253,56.521736,52.173912,1.9383366,1.4393214,2644.8438,11.324283,221.01018,-147.74446,57.14286,1.9945266,1481.4668,6.718633,52.380955,211.64107,-158.73184,1.4666572,52.913044,2.2394009
376,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,40,43,1089.75,-250.84961,1089.75,-250.84961,206.47792,-138.14493,53.488373,48.837208,1.7188442,1.2652826,1986.0938,8.6662655,225.5877,-144.80254,52.499996,1.721888,885.6738,4.361937,47.5,220.77426,-157.5732,1.267653,51.604652,1.4372385
377,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,33,36,1089.75,-250.84961,1089.75,-250.84961,217.72217,-133.7157,55.555557,50.0,2.0353088,1.5191374,2214.9922,9.560651,241.26628,-141.85338,54.545456,2.0409775,1340.6309,5.955883,48.484848,243.34277,-150.16785,1.52515,53.75,2.0769887
378,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,67,75,1729.75,-383.75,1729.75,-383.75,312.72617,-144.3243,50.666664,48.0,2.2253923,1.7239238,6543.5947,23.901571,343.5778,-155.69849,50.74627,2.273556,4589.462,16.389648,47.761192,332.60388,-172.9675,1.7581046,57.34667,3.338309
379,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,67,75,1747.5,-383.75,1747.5,-383.75,313.19327,-144.3243,50.666664,48.0,2.2287164,1.7267252,6561.3447,23.968954,344.09985,-155.69849,50.74627,2.2770107,4607.2217,16.457,47.761192,333.15887,-172.9675,1.7610382,57.36,3.3520277
380,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,66,73,1747.5,-383.75,1747.5,-383.75,290.01065,-148.3236,50.68493,47.945206,2.009569,1.5538261,5390.745,21.31113,319.05438,-155.69849,50.0,2.049181,3500.3252,14.000497,46.969696,308.1996,-172.9675,1.5781968,56.657536,2.8516772
384,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,63,69,1747.5,-383.75,1747.5,-383.75,310.81412,-153.58385,50.724636,47.826088,2.0832639,1.6275427,5656.6436,20.885782,334.96545,-163.29842,50.793655,2.117417,3859.9287,13.975373,47.61905,326.46048,-179.81471,1.6504893,56.449276,2.8465598
385,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,61,67,1747.5,-383.75,1747.5,-383.75,310.81412,-146.95004,52.238804,49.25373,2.313391,1.7999009,6176.093,22.609144,334.96545,-156.64833,52.459015,2.3595335,4448.9346,15.897873,49.18033,326.46048,-172.41548,1.8323733,57.119404,3.2381423
381,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,66,74,1747.5,-383.75,1747.5,-383.75,309.6593,-144.3243,50.0,47.297295,2.1455798,1.6628529,6117.3955,22.824636,341.0741,-155.69849,50.0,2.1906064,4202.292,15.413258,46.969696,330.8437,-172.9675,1.6941504,56.364864,3.1394339
382,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,65,73,1747.5,-383.75,1747.5,-383.75,309.6593,-148.14998,50.68493,47.945206,2.1482346,1.6705432,6123.995,22.853857,341.0741,-160.35782,50.769234,2.1934242,4231.4756,15.542463,47.692307,330.8437,-177.19643,1.702357,56.47945,3.165751
383,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,64,71,1747.5,-383.75,1747.5,-383.75,310.81412,-148.14998,49.295773,46.478874,2.0396922,1.5863658,5545.0947,20.40624,333.64203,-160.35782,50.0,2.0806096,3700.2725,13.296068,46.875,324.16504,-177.19643,1.6141859,55.94366,2.7081964
386,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,58,64,1747.5,-383.75,1747.5,-383.75,285.51602,-147.10667,53.125,50.0,2.199661,1.7013023,5294.3447,21.093021,307.99823,-157.54076,53.448277,2.2446737,3662.3037,14.682503,50.0,298.87845,-172.5921,1.7317041,56.953125,2.9905908
387,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,58,64,1747.5,-383.75,1747.5,-383.75,285.51602,-147.10667,53.125,50.0,2.199661,1.7013023,5294.3447,21.093021,307.99823,-157.54076,53.448277,2.2446737,3662.3037,14.682503,50.0,298.87845,-172.5921,1.7317041,56.953125,2.9905908
388,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,56,61,1747.5,-383.75,1747.5,-383.75,281.28012,-152.34106,54.098362,50.81967,2.1760957,1.6937213,5016.6943,19.379284,309.00815,-163.59807,53.571426,2.1794133,3472.958,13.269618,50.0,301.0793,-177.04509,1.7005799,56.590164,2.7028089
389,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,54,58,1747.5,-383.75,1747.5,-383.75,271.56647,-152.34106,51.724136,48.27586,1.9099517,1.4885389,3881.4443,16.176268,290.5355,-163.59807,51.851852,1.9125189,2445.7588,10.368193,48.148148,284.7316,-177.04509,1.4933687,55.08621,2.111835
390,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,48,52,1747.5,-383.75,1747.5,-383.75,281.57486,-138.99788,53.846157,50.0,2.3633745,1.8193063,4548.1465,20.541063,302.77292,-151.08861,54.166668,2.3682961,3275.0547,15.330793,50.0,300.97485,-164.51424,1.829476,57.192307,5.1099396
391,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,2,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,10,10,704.35156,-372.1504,704.35156,-372.1504,260.2203,-117.19023,50.0,40.0,2.2204947,1.5502663,715.1504,1.4039078,260.2203,-117.19023,50.0,2.2204947,416.29688,0.40320414,40.0,293.2085,-126.089516,1.5502663,15.9,0.15942672
392,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,2,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,10,10,1652.75,-173.69922,1652.75,-173.69922,464.2881,-81.73275,40.0,40.0,3.7870424,2.6552505,1366.7559,5.0413203,464.2881,-81.73275,40.0,3.7870424,1101.4043,4.0387945,40.0,441.70117,-110.90006,2.6552505,21.4,2.7967792
393,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,2,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,14,14,704.35156,-98.19922,704.35156,-98.19922,240.03496,-59.78711,71.42857,57.14286,10.03707,5.7891183,2161.2012,7.6845455,240.03496,-59.78711,71.42857,10.03707,1761.75,6.280693,57.14286,266.2019,-61.31087,5.7891183,25.285715,12.320274
394,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,0,0,0.0,3.4028235E38,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,-0.0
395,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,1,1,0.0,-173.69922,0.0,-173.69922,NaN,-173.69922,0.0,0.0,NaN,NaN,-173.69922,-0.6463768,NaN,-173.69922,0.0,NaN,-200.48438,-0.74605083,0.0,NaN,-200.48438,NaN,12.0,-Infinity
400,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,0,0,0.0,3.4028235E38,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,-0.0
396,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,1,1,3.2988281,3.2988281,3.2988281,0.0,3.2988281,NaN,100.0,0.0,NaN,NaN,3.2988281,0.013999054,3.2988281,NaN,100.0,NaN,-20.267578,-0.0860084,0.0,NaN,-20.267578,NaN,23.0,-Infinity
397,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,11,11,231.14844,-367.59766,231.14844,-367.59766,165.54883,-131.85504,18.181818,18.181818,0.27900812,0.17293997,-855.59766,-3.4337075,165.54883,-131.85504,18.181818,0.27900812,-1194.5234,-4.531991,18.181818,124.88867,-160.47786,0.17293997,18.0,-1.1645741
398,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,13,13,2009.3984,-230.19922,2009.3984,-230.19922,568.8571,-156.34961,53.846157,46.153847,4.244761,3.3478377,3043.9023,10.746098,568.8571,-156.34961,53.846157,4.244761,2665.4238,9.440739,46.153847,633.44855,-162.18108,3.3478377,30.0,4.047628
399,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,7,7,216.05078,-224.0,216.05078,-224.0,129.69922,-123.01221,42.857143,42.857143,0.7907704,0.49367836,-102.95117,-0.53315747,129.69922,-123.01221,42.857143,0.7907704,-300.7422,-1.2328858,42.857143,97.74414,-148.49365,0.49367836,23.571428,-1.1418829
401,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,1,1,0.0,-108.94922,0.0,-108.94922,NaN,-108.94922,0.0,0.0,NaN,NaN,-108.94922,-0.5773597,NaN,-108.94922,0.0,NaN,-127.765625,-0.6770744,0.0,NaN,-127.765625,NaN,20.0,-Infinity
402,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,1,1,0.0,-74.19922,0.0,-74.19922,NaN,-74.19922,0.0,0.0,NaN,NaN,-74.19922,-0.40197644,NaN,-74.19922,0.0,NaN,-92.61914,-0.5017669,0.0,NaN,-92.61914,NaN,16.0,-Infinity
403,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,16,16,286.69922,-326.94922,286.69922,-326.94922,87.40039,-164.54182,25.0,12.5,0.1770581,0.11449361,-1624.9004,-5.3101163,87.40039,-164.54182,25.0,0.1770581,-2094.1016,-6.907468,12.5,135.38086,-168.91881,0.11449361,22.75,-1.1761972
404,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,18,18,318.5,-231.14844,318.5,-231.14844,156.13303,-124.016495,50.0,44.444447,1.2589698,0.830771,289.04883,1.3542466,156.13303,-124.016495,50.0,1.2589698,-239.10742,-0.4464376,44.444447,146.7268,-141.29219,0.830771,33.38889,-0.1897135
405,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,10,10,280.94922,-224.0,280.94922,-224.0,106.06641,-149.9283,30.000002,20.0,0.3031918,0.188689,-731.2988,-2.6342578,106.06641,-149.9283,30.000002,0.3031918,-1037.1914,-3.6329284,20.0,120.61133,-159.80176,0.188689,22.7,-0.8688675
406,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,0,0,0.0,3.4028235E38,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,-0.0
407,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,2,2,178.90039,20.148438,178.90039,0.0,99.524414,NaN,100.0,100.0,NaN,NaN,199.04883,1.0672479,99.524414,NaN,100.0,NaN,162.67188,0.8667075,100.0,81.33594,NaN,NaN,47.5,Infinity
408,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,0,0,0.0,3.4028235E38,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,-0.0
409,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,9,9,464.0,-382.6504,464.0,-382.6504,199.3501,-140.75977,44.444447,33.333336,1.1329949,0.799799,93.60156,1.1326078,199.3501,-140.75977,44.444447,1.1329949,-173.8418,0.23203099,33.333336,231.49805,-144.72266,0.799799,41.666668,0.08255127
410,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,15,15,1386.25,-180.89844,1386.25,-180.89844,334.3956,-124.7749,73.333336,73.333336,7.369976,5.3503776,3179.252,9.901994,334.3956,-124.7749,73.333336,7.369976,2714.7793,8.397043,73.333336,303.5284,-156.0083,5.3503776,58.333332,10.058051
411,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,13,13,904.5996,-278.15234,904.5996,-278.15234,350.37534,-114.98633,46.153847,46.153847,2.6118038,1.9251515,1297.3477,6.9910407,350.37534,-114.98633,46.153847,2.6118038,932.2871,5.6875305,46.153847,323.33334,-143.95898,1.9251515,45.153847,4.0695434
412,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,3,3,464.0,107.04883,464.0,0.0,252.58269,NaN,100.0,100.0,NaN,NaN,757.74805,3.3444622,252.58269,NaN,100.0,NaN,694.49414,3.042781,100.0,231.49805,NaN,NaN,63.0,Infinity
413,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,5,5,1386.25,42.09961,1386.25,0.0,476.74023,NaN,100.0,100.0,NaN,NaN,2383.7012,7.6827097,476.74023,NaN,100.0,NaN,2237.8828,7.1788654,100.0,447.57657,NaN,NaN,81.0,Infinity
414,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,2,2,392.6504,84.94922,392.6504,0.0,238.7998,NaN,100.0,100.0,NaN,NaN,477.5996,1.7736993,238.7998,NaN,100.0,NaN,424.7129,1.5728078,100.0,212.35645,NaN,NaN,62.0,Infinity
415,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,22,22,831.9004,-327.85156,831.9004,-327.85156,313.36133,-169.92323,40.909092,31.818182,1.2767087,1.0140195,611.25,3.8186321,313.36133,-169.92323,40.909092,1.2767087,36.189453,1.6167434,31.818182,373.93918,-172.09232,1.0140195,43.363636,0.42743096
416,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,18,18,372.5,-567.5,372.5,-567.5,183.90625,-272.24042,44.444447,33.333336,0.5404231,0.42791346,-1251.1543,-6.319667,183.90625,-272.24042,44.444447,0.5404231,-1725.668,-8.11652,33.333336,215.12956,-251.37044,0.42791346,42.38889,-1.2615916
417,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,14,14,1170.0977,-567.5,1170.0977,-567.5,341.0297,-138.68858,35.714287,28.57143,1.366089,1.0559994,456.95117,-1.3784299,341.0297,-138.68858,35.714287,1.366089,82.00586,-2.7777412,28.57143,386.60303,-146.44063,1.0559994,49.07143,-0.49252668
418,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,15,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,4,4,447.30078,-206.19922,447.30078,-206.19922,302.4336,-206.19922,75.0,75.0,4.4001174,3.7714612,701.10156,3.4005518,302.4336,-206.19922,75.0,4.4001174,620.7207,2.9988616,75.0,281.56314,-223.96875,3.7714612,74.75,2.3930638
419,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,20,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,4,4,372.5,-278.70117,372.5,-278.70117,232.36719,-278.70117,75.0,75.0,2.501251,2.1123447,418.4004,1.291131,232.36719,-278.70117,75.0,2.501251,329.33008,0.8904804,75.0,208.46614,-296.06836,2.1123447,63.5,Infinity
420,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,1000,30,-1,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,0,0,0.0,3.4028235E38,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,-0.0
