S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
7,17-04-15,1,-315.19922,-1.6904662,-333.6875,-1.7896218,
7,12-05-15,1,-321.35156,-1.7745847,-339.30078,-1.8737048,
7,25-05-15,1,-284.80078,-1.5303437,-303.26758,-1.6295729,
7,02-06-15,1,-282.3496,-1.5318447,-300.64062,-1.6310798,
7,22-07-15,1,-291.9004,-1.5417911,-310.6875,-1.6410229,
7,27-07-15,1,-287.25,-1.5431644,-305.7207,-1.6423926,
7,12-08-15,2,-562.4004,-3.038375,-599.1426,-3.2368588,
7,21-08-15,1,-515.39844,-2.7926626,-533.59766,-2.8912745,
7,10-12-15,2,-515.1504,-3.0537841,-548.63086,-3.2522607,
7,05-01-16,1,-277.39844,-1.6504984,-294.06836,-1.7496831,
7,07-01-16,1,-273.3994,-1.6652318,-289.68066,-1.7643982,
7,24-06-16,1,-504.05078,-2.8491127,-521.49023,-2.947688,
7,21-11-16,1,-326.94922,-1.7462903,-345.5078,-1.8454149,
7,23-12-16,1,-276.9004,-1.5292745,-294.8672,-1.6285021,
7,20-01-17,1,-314.70117,-1.6369328,-333.76953,-1.7361178,
7,23-03-20,2,-1511.1992,-8.077347,-1547.7852,-8.273315,
7,19-07-21,1,-570.1992,-1.6009321,-605.53125,-1.7001328,
7,20-07-21,1,-837.8008,-2.361825,-872.85156,-2.460636,
7,18-08-21,1,-572.5,-1.5870991,-608.28516,-1.6863037,
7,20-12-21,2,-1812.1016,-5.1013618,-1881.9844,-5.298813,
7,04-08-22,1,-695.39844,-1.8233767,-733.1914,-1.922472,
7,22-08-22,1,-1059.5,-2.6839566,-1098.4453,-2.7826142,
7,29-08-22,1,-1057.3008,-2.6873753,-1096.1172,-2.7860363,
7,23-09-22,1,-1100.5508,-2.684136,-1141.0,-2.7827876,
7,25-01-23,1,-672.25,-1.5900818,-714.1914,-1.6892864,
7,02-01-24,2,16519.602,42.35978,16432.438,42.138596,
8,09-02-15,1,-415.30078,-2.1990283,-433.97852,-2.2979271,
8,13-03-15,1,-420.25,-2.1864393,-439.26172,-2.2853515,
8,20-03-15,1,-386.6504,-2.0325577,-405.48047,-2.1315444,
8,23-03-15,1,-408.1504,-2.1583495,-426.85742,-2.2572746,
8,20-04-15,1,-649.0996,-3.4812298,-667.4199,-3.5794847,
8,12-05-15,1,-381.1504,-2.104809,-399.06836,-2.2037563,
8,26-05-15,1,-378.3496,-2.0330174,-396.76953,-2.1319947,
8,02-06-15,1,-392.80078,-2.1310806,-411.0371,-2.230019,
8,27-07-15,2,-935.5508,-4.977082,-972.6289,-5.1745877,
8,12-08-15,1,-388.70117,-2.0851333,-407.14844,-2.1840909,
8,21-08-15,2,-956.59766,-5.19293,-992.959,-5.3903503,
8,11-12-15,2,-690.4004,-4.09285,-723.79297,-4.290806,
8,06-01-16,1,-417.8496,-2.4861715,-434.44824,-2.584932,
8,07-01-16,1,-341.94922,-2.0827577,-358.1963,-2.181716,
8,24-06-16,1,-504.05078,-2.8491127,-521.49023,-2.947688,
8,24-11-16,1,-434.94922,-2.3231366,-453.45508,-2.4219792,
8,26-12-16,1,-496.3496,-2.7412558,-514.20703,-2.8398793,
8,20-01-17,1,-387.6504,-2.0163815,-406.68164,-2.1153736,
8,23-03-20,2,-1511.1992,-8.077347,-1547.7852,-8.273315,
8,20-07-21,2,-1819.6992,-5.1186733,-1889.875,-5.316104,
8,20-08-21,1,-850.0,-2.3563917,-885.64453,-2.4552064,
8,20-12-21,2,-1946.8516,-5.4867268,-2016.668,-5.6839876,
8,02-01-24,2,19598.652,51.705177,19513.027,51.479317,
9,02-01-24,2,57625.15,304.92786,57558.54,304.57538,
